id,created,facebook_id,gender,age,salary,other_income,parent_num,child_num,marriage,infirm,risk_question,risk_type,categories_version,categories_data,ans_type
21,2021-01-28 10:01:05.376329+00:00,2874096129581803,2,21,20000,60000,2,0,1,1,"[4, 3, 3, [4, 3, 1], 2, 3, 3, 3, 3, 3]",3,1,"{'Art': 0, 'Band': 0, 'Chef': 1, 'Mood': 0, 'Show': 0, 'Actor': 0, 'Brand': 40, 'Cause': 0, 'Color': 0, 'Event': 1, 'Gamer': 1, 'Legal': 0, 'Music': 2, 'Topic': 0, 'Artist': 3, 'Author': 1, 'Course': 0, 'Dancer': 1, 'Editor': 0, 'Sports': 1, 'Writer': 1, 'Athlete': 0, 'Blogger': 1, 'Cuisine': 0, 'Finance': 1, 'Profile': 0, 'Science': 0, 'Comedian': 0, 'Designer': 0, 'Diseases': 0, 'Election': 0, 'Fan Page': 0, 'Language': 0, 'Locality': 0, 'Musician': 0, 'Producer': 0, 'Community': 6, 'Education': 10, 'Orchestra': 0, 'Residence': 0, 'Scientist': 0, 'Surgeries': 0, 'Journalist': 0, 'Agriculture': 0, 'Labor Union': 0, 'Nationality': 0, 'Real Estate': 1, 'Social Club': 0, 'Sports Club': 0, 'TV & Movies': 1, 'Visual Arts': 0, 'Work Status': 0, 'Armed Forces': 0, 'Concert Tour': 0, 'Entrepreneur': 0, 'Just For Fun': 1, 'Meeting Room': 0, 'Talent Agent': 0, 'Ticket Sales': 0, 'Work Project': 0, 'Fashion Model': 0, 'Film Director': 0, 'Fitness Model': 0, 'Literary Arts': 0, 'Local Service': 2, 'Musician/Band': 0, 'Public Toilet': 0, 'Satire/Parody': 0, 'Sports Season': 0, 'Video Creator': 3, 'Work Position': 0, 'Not a Business': 2, 'Campus Building': 1, 'Digital Creator': 0, 'Food & Beverage': 10, 'Harmonized Page': 0, 'Hotel & Lodging': 0, 'Performance Art': 0, 'Performing Arts': 1, 'Sports Promoter': 0, 'Theatrical Play': 0, 'Exchange Program': 0, 'Medical & Health': 0, 'News Personality': 0, 'Spiritual Leader': 0, 'Books & Magazines': 2, 'Community Service': 0, 'Editorial/Opinion': 0, 'Shopping & Retail': 13, 'University (NCES)': 0, 'University Status': 0, 'Media/News Company': 0, 'Outdoor Recreation': 0, 'Youth Organization': 0, 'City Infrastructure': 0, 'Sports & Recreation': 0, 'Arts & Entertainment': 1, 'Charity Organization': 0, 'Motivational Speaker': 0, 'Private Members Club': 0, 'Advertising/Marketing': 0, 'Sorority & Fraternity': 0, 'Nonprofit Organization': 0, 'Religious Organization': 0, 'Theatrical Productions': 0, 'Commercial & Industrial': 0, 'Travel & Transportation': 0, 'Country Club / Clubhouse': 0, 'Media Restoration Service': 0, 'Religious Place of Worship': 0, 'Automotive, Aircraft & Boat': 16, 'Landmark & Historical Place': 0, 'Public & Government Service': 0, 'Automated Teller Machine (ATM)': 0, 'Beauty, Cosmetic & Personal Care': 1, 'Science, Technology & Engineering': 2, 'Non-Governmental Organization (NGO)': 0, 'Environmental Conservation Organization': 0}",2
22,2021-01-28 10:01:05.912085+00:00,2874096129581803,2,21,20000,60000,2,0,1,1,"[4, 3, 3, [4, 3, 1], 2, 3, 3, 3, 3, 3]",3,2,"{'Art': 0, 'Band': 0, 'Chef': 1, 'Mood': 0, 'Show': 0, 'Actor': 1, 'Brand': 47, 'Cause': 0, 'Color': 0, 'Event': 1, 'Gamer': 1, 'Legal': 0, 'Music': 2, 'Topic': 0, 'Artist': 3, 'Author': 1, 'Course': 0, 'Dancer': 1, 'Editor': 0, 'Sports': 1, 'Writer': 1, 'Athlete': 0, 'Blogger': 1, 'Cuisine': 0, 'Finance': 1, 'Profile': 0, 'Science': 0, 'Comedian': 0, 'Designer': 0, 'Diseases': 0, 'Election': 0, 'Fan Page': 0, 'Language': 0, 'Locality': 0, 'Musician': 0, 'Producer': 0, 'Community': 9, 'Education': 11, 'Orchestra': 0, 'Residence': 0, 'Scientist': 0, 'Surgeries': 0, 'Journalist': 0, 'Agriculture': 0, 'Labor Union': 0, 'Nationality': 0, 'Real Estate': 1, 'Social Club': 0, 'Sports Club': 0, 'TV & Movies': 1, 'Visual Arts': 0, 'Work Status': 0, 'Armed Forces': 0, 'Concert Tour': 0, 'Entrepreneur': 0, 'Just For Fun': 1, 'Meeting Room': 0, 'Talent Agent': 0, 'Ticket Sales': 0, 'Work Project': 0, 'Fashion Model': 0, 'Film Director': 0, 'Fitness Model': 0, 'Literary Arts': 0, 'Local Service': 5, 'Musician/Band': 1, 'Public Toilet': 0, 'Satire/Parody': 0, 'Sports Season': 0, 'Video Creator': 4, 'Work Position': 0, 'Not a Business': 2, 'Campus Building': 1, 'Digital Creator': 0, 'Food & Beverage': 12, 'Harmonized Page': 0, 'Hotel & Lodging': 0, 'Performance Art': 0, 'Performing Arts': 1, 'Sports Promoter': 0, 'Theatrical Play': 0, 'Exchange Program': 0, 'Medical & Health': 1, 'News Personality': 0, 'Spiritual Leader': 0, 'Books & Magazines': 3, 'Community Service': 0, 'Editorial/Opinion': 0, 'Shopping & Retail': 20, 'University (NCES)': 0, 'University Status': 0, 'Media/News Company': 2, 'Outdoor Recreation': 0, 'Youth Organization': 0, 'City Infrastructure': 0, 'Sports & Recreation': 1, 'Arts & Entertainment': 1, 'Charity Organization': 0, 'Motivational Speaker': 0, 'Private Members Club': 0, 'Advertising/Marketing': 0, 'Sorority & Fraternity': 0, 'Nonprofit Organization': 0, 'Religious Organization': 0, 'Theatrical Productions': 0, 'Commercial & Industrial': 0, 'Travel & Transportation': 0, 'Country Club / Clubhouse': 0, 'Media Restoration Service': 0, 'Religious Place of Worship': 0, 'Automotive, Aircraft & Boat': 16, 'Landmark & Historical Place': 0, 'Public & Government Service': 1, 'Automated Teller Machine (ATM)': 0, 'Beauty, Cosmetic & Personal Care': 2, 'Science, Technology & Engineering': 6, 'Non-Governmental Organization (NGO)': 0, 'Environmental Conservation Organization': 0}",2
23,2021-01-28 10:51:18.011598+00:00,1467108093486495,1,21,13000,6000,2,0,1,1,"[4, 2, 3, [1, 2, 3, 4], 2, 2, 3, 2, 3, 2]",2,1,"{'Art': 1, 'Band': 1, 'Chef': 0, 'Mood': 0, 'Show': 0, 'Actor': 0, 'Brand': 54, 'Cause': 0, 'Color': 0, 'Event': 2, 'Gamer': 0, 'Legal': 2, 'Music': 4, 'Topic': 0, 'Artist': 4, 'Author': 2, 'Course': 0, 'Dancer': 0, 'Editor': 0, 'Sports': 1, 'Writer': 4, 'Athlete': 0, 'Blogger': 10, 'Cuisine': 0, 'Finance': 9, 'Profile': 0, 'Science': 0, 'Comedian': 0, 'Designer': 0, 'Diseases': 0, 'Election': 0, 'Fan Page': 0, 'Language': 0, 'Locality': 0, 'Musician': 1, 'Producer': 0, 'Community': 18, 'Education': 21, 'Orchestra': 0, 'Residence': 0, 'Scientist': 0, 'Surgeries': 0, 'Journalist': 0, 'Agriculture': 0, 'Labor Union': 0, 'Nationality': 0, 'Real Estate': 0, 'Social Club': 0, 'Sports Club': 0, 'TV & Movies': 4, 'Visual Arts': 0, 'Work Status': 0, 'Armed Forces': 0, 'Concert Tour': 1, 'Entrepreneur': 0, 'Just For Fun': 3, 'Meeting Room': 0, 'Talent Agent': 0, 'Ticket Sales': 0, 'Work Project': 0, 'Fashion Model': 0, 'Film Director': 0, 'Fitness Model': 0, 'Literary Arts': 0, 'Local Service': 16, 'Musician/Band': 3, 'Public Toilet': 0, 'Satire/Parody': 0, 'Sports Season': 0, 'Video Creator': 7, 'Work Position': 0, 'Not a Business': 0, 'Campus Building': 1, 'Digital Creator': 0, 'Food & Beverage': 32, 'Harmonized Page': 0, 'Hotel & Lodging': 8, 'Performance Art': 0, 'Performing Arts': 0, 'Sports Promoter': 0, 'Theatrical Play': 0, 'Exchange Program': 0, 'Medical & Health': 4, 'News Personality': 0, 'Spiritual Leader': 0, 'Books & Magazines': 0, 'Community Service': 0, 'Editorial/Opinion': 0, 'Shopping & Retail': 9, 'University (NCES)': 0, 'University Status': 0, 'Media/News Company': 11, 'Outdoor Recreation': 0, 'Youth Organization': 0, 'City Infrastructure': 0, 'Sports & Recreation': 1, 'Arts & Entertainment': 2, 'Charity Organization': 0, 'Motivational Speaker': 2, 'Private Members Club': 0, 'Advertising/Marketing': 5, 'Sorority & Fraternity': 0, 'Nonprofit Organization': 3, 'Religious Organization': 0, 'Theatrical Productions': 0, 'Commercial & Industrial': 0, 'Travel & Transportation': 4, 'Country Club / Clubhouse': 0, 'Media Restoration Service': 0, 'Religious Place of Worship': 0, 'Automotive, Aircraft & Boat': 1, 'Landmark & Historical Place': 0, 'Public & Government Service': 1, 'Automated Teller Machine (ATM)': 0, 'Beauty, Cosmetic & Personal Care': 3, 'Science, Technology & Engineering': 10, 'Non-Governmental Organization (NGO)': 0, 'Environmental Conservation Organization': 0}",2
24,2021-01-28 10:51:19.027727+00:00,1467108093486495,1,21,13000,6000,2,0,1,1,"[4, 2, 3, [1, 2, 3, 4], 2, 2, 3, 2, 3, 2]",2,2,"{'Art': 3, 'Band': 1, 'Chef': 0, 'Mood': 0, 'Show': 0, 'Actor': 0, 'Brand': 73, 'Cause': 0, 'Color': 0, 'Event': 3, 'Gamer': 1, 'Legal': 2, 'Music': 5, 'Topic': 0, 'Artist': 5, 'Author': 2, 'Course': 0, 'Dancer': 0, 'Editor': 0, 'Sports': 3, 'Writer': 6, 'Athlete': 0, 'Blogger': 15, 'Cuisine': 0, 'Finance': 11, 'Profile': 0, 'Science': 0, 'Comedian': 0, 'Designer': 1, 'Diseases': 0, 'Election': 0, 'Fan Page': 0, 'Language': 0, 'Locality': 1, 'Musician': 1, 'Producer': 0, 'Community': 25, 'Education': 27, 'Orchestra': 0, 'Residence': 0, 'Scientist': 0, 'Surgeries': 0, 'Journalist': 0, 'Agriculture': 0, 'Labor Union': 0, 'Nationality': 0, 'Real Estate': 1, 'Social Club': 0, 'Sports Club': 0, 'TV & Movies': 4, 'Visual Arts': 1, 'Work Status': 0, 'Armed Forces': 0, 'Concert Tour': 1, 'Entrepreneur': 0, 'Just For Fun': 5, 'Meeting Room': 0, 'Talent Agent': 0, 'Ticket Sales': 0, 'Work Project': 0, 'Fashion Model': 1, 'Film Director': 0, 'Fitness Model': 0, 'Literary Arts': 0, 'Local Service': 29, 'Musician/Band': 4, 'Public Toilet': 0, 'Satire/Parody': 0, 'Sports Season': 0, 'Video Creator': 13, 'Work Position': 0, 'Not a Business': 0, 'Campus Building': 1, 'Digital Creator': 1, 'Food & Beverage': 33, 'Harmonized Page': 0, 'Hotel & Lodging': 9, 'Performance Art': 0, 'Performing Arts': 0, 'Sports Promoter': 0, 'Theatrical Play': 0, 'Exchange Program': 0, 'Medical & Health': 6, 'News Personality': 0, 'Spiritual Leader': 0, 'Books & Magazines': 1, 'Community Service': 1, 'Editorial/Opinion': 0, 'Shopping & Retail': 15, 'University (NCES)': 0, 'University Status': 0, 'Media/News Company': 14, 'Outdoor Recreation': 1, 'Youth Organization': 0, 'City Infrastructure': 0, 'Sports & Recreation': 2, 'Arts & Entertainment': 6, 'Charity Organization': 0, 'Motivational Speaker': 2, 'Private Members Club': 0, 'Advertising/Marketing': 6, 'Sorority & Fraternity': 0, 'Nonprofit Organization': 3, 'Religious Organization': 0, 'Theatrical Productions': 0, 'Commercial & Industrial': 1, 'Travel & Transportation': 6, 'Country Club / Clubhouse': 0, 'Media Restoration Service': 0, 'Religious Place of Worship': 0, 'Automotive, Aircraft & Boat': 2, 'Landmark & Historical Place': 0, 'Public & Government Service': 2, 'Automated Teller Machine (ATM)': 0, 'Beauty, Cosmetic & Personal Care': 3, 'Science, Technology & Engineering': 15, 'Non-Governmental Organization (NGO)': 0, 'Environmental Conservation Organization': 0}",2
25,2021-01-28 11:16:44.181398+00:00,1163951720692153,2,22,25000,360000,4,0,1,1,"[4, 4, 4, [4], 4, 4, 4, 4, 4, 4]",4,1,"{'Art': 2, 'Band': 0, 'Chef': 0, 'Mood': 0, 'Show': 3, 'Actor': 1, 'Brand': 12, 'Cause': 0, 'Color': 0, 'Event': 1, 'Gamer': 1, 'Legal': 0, 'Music': 0, 'Topic': 0, 'Artist': 2, 'Author': 0, 'Course': 0, 'Dancer': 0, 'Editor': 0, 'Sports': 0, 'Writer': 3, 'Athlete': 0, 'Blogger': 6, 'Cuisine': 0, 'Finance': 6, 'Profile': 0, 'Science': 0, 'Comedian': 1, 'Designer': 0, 'Diseases': 0, 'Election': 0, 'Fan Page': 0, 'Language': 0, 'Locality': 0, 'Musician': 0, 'Producer': 0, 'Community': 6, 'Education': 5, 'Orchestra': 0, 'Residence': 0, 'Scientist': 0, 'Surgeries': 0, 'Journalist': 0, 'Agriculture': 0, 'Labor Union': 0, 'Nationality': 0, 'Real Estate': 0, 'Social Club': 0, 'Sports Club': 0, 'TV & Movies': 4, 'Visual Arts': 0, 'Work Status': 0, 'Armed Forces': 0, 'Concert Tour': 0, 'Entrepreneur': 0, 'Just For Fun': 0, 'Meeting Room': 0, 'Talent Agent': 0, 'Ticket Sales': 0, 'Work Project': 0, 'Fashion Model': 2, 'Film Director': 0, 'Fitness Model': 0, 'Literary Arts': 0, 'Local Service': 2, 'Musician/Band': 1, 'Public Toilet': 0, 'Satire/Parody': 0, 'Sports Season': 0, 'Video Creator': 2, 'Work Position': 0, 'Not a Business': 1, 'Campus Building': 1, 'Digital Creator': 0, 'Food & Beverage': 0, 'Harmonized Page': 0, 'Hotel & Lodging': 0, 'Performance Art': 0, 'Performing Arts': 0, 'Sports Promoter': 0, 'Theatrical Play': 0, 'Exchange Program': 0, 'Medical & Health': 0, 'News Personality': 0, 'Spiritual Leader': 0, 'Books & Magazines': 2, 'Community Service': 0, 'Editorial/Opinion': 0, 'Shopping & Retail': 0, 'University (NCES)': 0, 'University Status': 0, 'Media/News Company': 5, 'Outdoor Recreation': 0, 'Youth Organization': 0, 'City Infrastructure': 0, 'Sports & Recreation': 1, 'Arts & Entertainment': 1, 'Charity Organization': 0, 'Motivational Speaker': 0, 'Private Members Club': 0, 'Advertising/Marketing': 1, 'Sorority & Fraternity': 0, 'Nonprofit Organization': 0, 'Religious Organization': 0, 'Theatrical Productions': 0, 'Commercial & Industrial': 0, 'Travel & Transportation': 0, 'Country Club / Clubhouse': 0, 'Media Restoration Service': 0, 'Religious Place of Worship': 0, 'Automotive, Aircraft & Boat': 0, 'Landmark & Historical Place': 0, 'Public & Government Service': 0, 'Automated Teller Machine (ATM)': 0, 'Beauty, Cosmetic & Personal Care': 0, 'Science, Technology & Engineering': 2, 'Non-Governmental Organization (NGO)': 0, 'Environmental Conservation Organization': 0}",2
26,2021-01-28 11:16:44.750061+00:00,1163951720692153,2,22,25000,360000,4,0,1,1,"[4, 4, 4, [4], 4, 4, 4, 4, 4, 4]",4,2,"{'Art': 3, 'Band': 0, 'Chef': 0, 'Mood': 0, 'Show': 3, 'Actor': 1, 'Brand': 19, 'Cause': 0, 'Color': 0, 'Event': 1, 'Gamer': 1, 'Legal': 0, 'Music': 0, 'Topic': 0, 'Artist': 2, 'Author': 0, 'Course': 0, 'Dancer': 0, 'Editor': 0, 'Sports': 0, 'Writer': 3, 'Athlete': 0, 'Blogger': 8, 'Cuisine': 0, 'Finance': 7, 'Profile': 0, 'Science': 0, 'Comedian': 2, 'Designer': 0, 'Diseases': 0, 'Election': 0, 'Fan Page': 0, 'Language': 0, 'Locality': 0, 'Musician': 0, 'Producer': 0, 'Community': 8, 'Education': 8, 'Orchestra': 0, 'Residence': 0, 'Scientist': 0, 'Surgeries': 0, 'Journalist': 0, 'Agriculture': 0, 'Labor Union': 0, 'Nationality': 0, 'Real Estate': 1, 'Social Club': 0, 'Sports Club': 0, 'TV & Movies': 5, 'Visual Arts': 0, 'Work Status': 0, 'Armed Forces': 0, 'Concert Tour': 0, 'Entrepreneur': 0, 'Just For Fun': 1, 'Meeting Room': 0, 'Talent Agent': 0, 'Ticket Sales': 0, 'Work Project': 0, 'Fashion Model': 2, 'Film Director': 0, 'Fitness Model': 0, 'Literary Arts': 0, 'Local Service': 2, 'Musician/Band': 1, 'Public Toilet': 0, 'Satire/Parody': 0, 'Sports Season': 0, 'Video Creator': 2, 'Work Position': 0, 'Not a Business': 1, 'Campus Building': 1, 'Digital Creator': 0, 'Food & Beverage': 0, 'Harmonized Page': 0, 'Hotel & Lodging': 0, 'Performance Art': 0, 'Performing Arts': 0, 'Sports Promoter': 0, 'Theatrical Play': 0, 'Exchange Program': 0, 'Medical & Health': 1, 'News Personality': 0, 'Spiritual Leader': 0, 'Books & Magazines': 4, 'Community Service': 0, 'Editorial/Opinion': 0, 'Shopping & Retail': 2, 'University (NCES)': 0, 'University Status': 0, 'Media/News Company': 10, 'Outdoor Recreation': 0, 'Youth Organization': 0, 'City Infrastructure': 0, 'Sports & Recreation': 1, 'Arts & Entertainment': 2, 'Charity Organization': 0, 'Motivational Speaker': 0, 'Private Members Club': 0, 'Advertising/Marketing': 2, 'Sorority & Fraternity': 0, 'Nonprofit Organization': 0, 'Religious Organization': 0, 'Theatrical Productions': 0, 'Commercial & Industrial': 0, 'Travel & Transportation': 0, 'Country Club / Clubhouse': 0, 'Media Restoration Service': 0, 'Religious Place of Worship': 0, 'Automotive, Aircraft & Boat': 0, 'Landmark & Historical Place': 0, 'Public & Government Service': 0, 'Automated Teller Machine (ATM)': 0, 'Beauty, Cosmetic & Personal Care': 0, 'Science, Technology & Engineering': 2, 'Non-Governmental Organization (NGO)': 0, 'Environmental Conservation Organization': 0}",2
27,2021-01-28 11:21:58.852091+00:00,843450763119593,2,22,25000,0,2,0,1,1,"[4, 4, 1, [1, 2, 4], 2, 3, 3, 3, 3, 4]",3,1,"{'Art': 0, 'Band': 1, 'Chef': 0, 'Mood': 0, 'Show': 0, 'Actor': 2, 'Brand': 45, 'Cause': 0, 'Color': 0, 'Event': 0, 'Gamer': 0, 'Legal': 0, 'Music': 1, 'Topic': 0, 'Artist': 8, 'Author': 0, 'Course': 0, 'Dancer': 0, 'Editor': 0, 'Sports': 1, 'Writer': 2, 'Athlete': 0, 'Blogger': 4, 'Cuisine': 0, 'Finance': 3, 'Profile': 0, 'Science': 0, 'Comedian': 2, 'Designer': 0, 'Diseases': 0, 'Election': 0, 'Fan Page': 0, 'Language': 0, 'Locality': 0, 'Musician': 0, 'Producer': 0, 'Community': 13, 'Education': 21, 'Orchestra': 0, 'Residence': 1, 'Scientist': 1, 'Surgeries': 0, 'Journalist': 0, 'Agriculture': 1, 'Labor Union': 0, 'Nationality': 0, 'Real Estate': 4, 'Social Club': 0, 'Sports Club': 0, 'TV & Movies': 0, 'Visual Arts': 0, 'Work Status': 0, 'Armed Forces': 0, 'Concert Tour': 0, 'Entrepreneur': 1, 'Just For Fun': 5, 'Meeting Room': 0, 'Talent Agent': 0, 'Ticket Sales': 0, 'Work Project': 0, 'Fashion Model': 0, 'Film Director': 0, 'Fitness Model': 0, 'Literary Arts': 0, 'Local Service': 8, 'Musician/Band': 0, 'Public Toilet': 0, 'Satire/Parody': 0, 'Sports Season': 0, 'Video Creator': 2, 'Work Position': 0, 'Not a Business': 1, 'Campus Building': 0, 'Digital Creator': 0, 'Food & Beverage': 1, 'Harmonized Page': 0, 'Hotel & Lodging': 0, 'Performance Art': 0, 'Performing Arts': 0, 'Sports Promoter': 0, 'Theatrical Play': 0, 'Exchange Program': 0, 'Medical & Health': 0, 'News Personality': 0, 'Spiritual Leader': 0, 'Books & Magazines': 1, 'Community Service': 0, 'Editorial/Opinion': 0, 'Shopping & Retail': 3, 'University (NCES)': 0, 'University Status': 0, 'Media/News Company': 6, 'Outdoor Recreation': 0, 'Youth Organization': 0, 'City Infrastructure': 0, 'Sports & Recreation': 1, 'Arts & Entertainment': 4, 'Charity Organization': 0, 'Motivational Speaker': 0, 'Private Members Club': 0, 'Advertising/Marketing': 2, 'Sorority & Fraternity': 0, 'Nonprofit Organization': 2, 'Religious Organization': 0, 'Theatrical Productions': 0, 'Commercial & Industrial': 0, 'Travel & Transportation': 0, 'Country Club / Clubhouse': 0, 'Media Restoration Service': 0, 'Religious Place of Worship': 0, 'Automotive, Aircraft & Boat': 0, 'Landmark & Historical Place': 0, 'Public & Government Service': 2, 'Automated Teller Machine (ATM)': 0, 'Beauty, Cosmetic & Personal Care': 0, 'Science, Technology & Engineering': 12, 'Non-Governmental Organization (NGO)': 0, 'Environmental Conservation Organization': 0}",3
28,2021-01-28 11:21:59.600330+00:00,843450763119593,2,22,25000,0,2,0,1,1,"[4, 4, 1, [1, 2, 4], 2, 3, 3, 3, 3, 4]",3,2,"{'Art': 0, 'Band': 1, 'Chef': 0, 'Mood': 0, 'Show': 0, 'Actor': 2, 'Brand': 55, 'Cause': 0, 'Color': 0, 'Event': 1, 'Gamer': 0, 'Legal': 0, 'Music': 1, 'Topic': 0, 'Artist': 9, 'Author': 0, 'Course': 0, 'Dancer': 0, 'Editor': 0, 'Sports': 1, 'Writer': 2, 'Athlete': 0, 'Blogger': 5, 'Cuisine': 0, 'Finance': 4, 'Profile': 0, 'Science': 0, 'Comedian': 2, 'Designer': 0, 'Diseases': 0, 'Election': 0, 'Fan Page': 0, 'Language': 0, 'Locality': 0, 'Musician': 0, 'Producer': 0, 'Community': 18, 'Education': 29, 'Orchestra': 0, 'Residence': 1, 'Scientist': 1, 'Surgeries': 0, 'Journalist': 0, 'Agriculture': 1, 'Labor Union': 0, 'Nationality': 0, 'Real Estate': 5, 'Social Club': 0, 'Sports Club': 0, 'TV & Movies': 1, 'Visual Arts': 0, 'Work Status': 0, 'Armed Forces': 0, 'Concert Tour': 0, 'Entrepreneur': 1, 'Just For Fun': 8, 'Meeting Room': 0, 'Talent Agent': 0, 'Ticket Sales': 0, 'Work Project': 0, 'Fashion Model': 0, 'Film Director': 0, 'Fitness Model': 0, 'Literary Arts': 0, 'Local Service': 11, 'Musician/Band': 2, 'Public Toilet': 0, 'Satire/Parody': 0, 'Sports Season': 0, 'Video Creator': 4, 'Work Position': 0, 'Not a Business': 1, 'Campus Building': 0, 'Digital Creator': 0, 'Food & Beverage': 1, 'Harmonized Page': 0, 'Hotel & Lodging': 0, 'Performance Art': 0, 'Performing Arts': 0, 'Sports Promoter': 0, 'Theatrical Play': 0, 'Exchange Program': 0, 'Medical & Health': 2, 'News Personality': 0, 'Spiritual Leader': 0, 'Books & Magazines': 2, 'Community Service': 0, 'Editorial/Opinion': 0, 'Shopping & Retail': 8, 'University (NCES)': 0, 'University Status': 0, 'Media/News Company': 8, 'Outdoor Recreation': 1, 'Youth Organization': 0, 'City Infrastructure': 0, 'Sports & Recreation': 1, 'Arts & Entertainment': 5, 'Charity Organization': 0, 'Motivational Speaker': 0, 'Private Members Club': 0, 'Advertising/Marketing': 3, 'Sorority & Fraternity': 0, 'Nonprofit Organization': 2, 'Religious Organization': 0, 'Theatrical Productions': 0, 'Commercial & Industrial': 0, 'Travel & Transportation': 0, 'Country Club / Clubhouse': 0, 'Media Restoration Service': 0, 'Religious Place of Worship': 0, 'Automotive, Aircraft & Boat': 0, 'Landmark & Historical Place': 0, 'Public & Government Service': 3, 'Automated Teller Machine (ATM)': 0, 'Beauty, Cosmetic & Personal Care': 1, 'Science, Technology & Engineering': 18, 'Non-Governmental Organization (NGO)': 0, 'Environmental Conservation Organization': 0}",3
29,2021-01-28 11:37:57.044761+00:00,1796468950508958,2,21,25000,0,2,0,1,1,"[4, 2, 3, [1, 4], 3, 3, 3, 3, 3, 3]",2,1,"{'Art': 0, 'Band': 0, 'Chef': 0, 'Mood': 0, 'Show': 0, 'Actor': 0, 'Brand': 0, 'Cause': 0, 'Color': 0, 'Event': 0, 'Gamer': 0, 'Legal': 0, 'Music': 0, 'Topic': 0, 'Artist': 0, 'Author': 0, 'Course': 0, 'Dancer': 0, 'Editor': 0, 'Sports': 0, 'Writer': 0, 'Athlete': 0, 'Blogger': 0, 'Cuisine': 0, 'Finance': 0, 'Profile': 0, 'Science': 0, 'Comedian': 0, 'Designer': 0, 'Diseases': 0, 'Election': 0, 'Fan Page': 0, 'Language': 0, 'Locality': 0, 'Musician': 0, 'Producer': 0, 'Community': 0, 'Education': 0, 'Orchestra': 0, 'Residence': 0, 'Scientist': 0, 'Surgeries': 0, 'Journalist': 0, 'Agriculture': 0, 'Labor Union': 0, 'Nationality': 0, 'Real Estate': 0, 'Social Club': 0, 'Sports Club': 0, 'TV & Movies': 0, 'Visual Arts': 0, 'Work Status': 0, 'Armed Forces': 0, 'Concert Tour': 0, 'Entrepreneur': 0, 'Just For Fun': 0, 'Meeting Room': 0, 'Talent Agent': 0, 'Ticket Sales': 0, 'Work Project': 0, 'Fashion Model': 0, 'Film Director': 0, 'Fitness Model': 0, 'Literary Arts': 0, 'Local Service': 0, 'Musician/Band': 0, 'Public Toilet': 0, 'Satire/Parody': 0, 'Sports Season': 0, 'Video Creator': 0, 'Work Position': 0, 'Not a Business': 0, 'Campus Building': 0, 'Digital Creator': 0, 'Food & Beverage': 0, 'Harmonized Page': 0, 'Hotel & Lodging': 0, 'Performance Art': 0, 'Performing Arts': 0, 'Sports Promoter': 0, 'Theatrical Play': 0, 'Exchange Program': 0, 'Medical & Health': 0, 'News Personality': 0, 'Spiritual Leader': 0, 'Books & Magazines': 0, 'Community Service': 0, 'Editorial/Opinion': 0, 'Shopping & Retail': 0, 'University (NCES)': 0, 'University Status': 0, 'Media/News Company': 0, 'Outdoor Recreation': 0, 'Youth Organization': 0, 'City Infrastructure': 0, 'Sports & Recreation': 0, 'Arts & Entertainment': 0, 'Charity Organization': 0, 'Motivational Speaker': 0, 'Private Members Club': 0, 'Advertising/Marketing': 0, 'Sorority & Fraternity': 0, 'Nonprofit Organization': 0, 'Religious Organization': 0, 'Theatrical Productions': 0, 'Commercial & Industrial': 0, 'Travel & Transportation': 0, 'Country Club / Clubhouse': 0, 'Media Restoration Service': 0, 'Religious Place of Worship': 0, 'Automotive, Aircraft & Boat': 0, 'Landmark & Historical Place': 0, 'Public & Government Service': 0, 'Automated Teller Machine (ATM)': 0, 'Beauty, Cosmetic & Personal Care': 0, 'Science, Technology & Engineering': 0, 'Non-Governmental Organization (NGO)': 0, 'Environmental Conservation Organization': 0}",2
